"","fluorophore","site","sample.type","substrate","replicate","slope","int","slope.se","int.se","pval","rsq","n","calib.slope","v0","v0.se"
"123","AMC","clinch river","filter","Gly-AMC","3",6204.15999999997,150248.48,NA,NA,NA,1,2,1404.958165,4.41590372906226,NA
"124","AMC","clinch river","filter","Gly-AMC","k",537.400000000012,145517.32,NA,NA,NA,1,2,1404.958165,0.382502492520845,NA
"125","AMC","clinch river","filter","Pyr-AMC","2",-1867.95999999997,151627.01,NA,NA,NA,1,2,1404.958165,-1.32954848516786,NA
"126","AMC","clinch river","filter","Pyr-AMC","3",-3556.06666666661,151799.25,NA,NA,NA,1,2,1404.958165,-2.53108366872021,NA
"127","AMC","clinch river","filter","Pyr-AMC","k",-2597.08636363636,145494.03,NA,NA,NA,1,2,1404.958165,-1.8485150863096,NA
"128","AMC","clinch river","filter","GGR-AMC","1",5263.96000000008,198598.23,NA,NA,NA,1,2,1404.958165,3.74670230839228,NA
"129","AMC","clinch river","filter","Leu-AMC","1",17841.7466666667,113285.22,NA,NA,NA,1,2,1404.958165,12.6991302026895,NA
"130","AMC","clinch river","filter","GGR-AMC","3",5692.74545454545,198669.28,NA,NA,NA,1,2,1404.958165,4.05189677270244,NA
"131","AMC","clinch river","filter","GGR-AMC","k",-1076.87727272718,190332.67,NA,NA,NA,1,2,1404.958165,-0.766483514992902,NA
"132","AMC","clinch river","filter","Pyr-AMC","1",-3159.0409090909,149272.2,NA,NA,NA,1,2,1404.958165,-2.24849464403156,NA
"133","AMC","clinch river","whole","Gly-AMC","k",176.506666666687,145300.65,NA,NA,NA,1,2,1359.98829,0.12978543121624,NA
"134","AMC","clinch river","whole","Arg-AMC","1",12349.0533333333,91017.83,NA,NA,NA,1,2,1359.98829,9.08026445825746,NA
"135","AMC","clinch river","whole","Arg-AMC","2",14089.9333333333,88758.71,NA,NA,NA,1,2,1359.98829,10.3603343035647,NA
"136","AMC","clinch river","whole","Leu-AMC","k",-1094.35999999999,90802.58,NA,NA,NA,1,2,1359.98829,-0.804683399148964,NA
"137","AMC","clinch river","whole","Arg-AMC","k",-1123.99999999997,90242.07,NA,NA,NA,1,2,1359.98829,-0.826477704451392,NA
"138","AMC","clinch river","whole","Gly-AMC","1",10734.9466666668,153951.46,NA,NA,NA,1,2,1359.98829,7.89341110184614,NA
"139","AMC","clinch river","whole","Gly-AMC","2",11745.1733333334,153316.96,NA,NA,NA,1,2,1359.98829,8.63623122323603,NA
"140","AMC","clinch river","whole","Gly-AMC","3",12147.96,136857.03,NA,NA,NA,1,2,1359.98829,8.93240044000675,NA
"141","AMC","clinch river","whole","Pyr-AMC","1",-1652.48181818183,138646.85,NA,NA,NA,1,2,1359.98829,-1.21507062254325,NA
"142","AMC","clinch river","whole","Pyr-AMC","2",-1144.95999999997,136806.64,NA,NA,NA,1,2,1359.98829,-0.841889601858244,NA
"143","AMC","clinch river","whole","Pyr-AMC","3",-1171.01333333324,141005.96,NA,NA,NA,1,2,1359.98829,-0.861046629550934,NA
"144","AMC","clinch river","whole","Pyr-AMC","k",-3153.18666666662,141918.9,NA,NA,NA,1,2,1359.98829,-2.31853957115073,NA
"145","AMC","clinch river","whole","Arg-AMC","3",10989.5066666667,97210.52,NA,NA,NA,1,2,1359.98829,8.08058918409266,NA
"146","AMC","clinch river","whole","Leu-AMC","1",42494.8533333334,146381.28,NA,NA,NA,1,2,1359.98829,31.2464847276982,NA
"147","AMC","clinch river","whole","Leu-AMC","2",40508.68,126805.25,NA,NA,NA,1,2,1359.98829,29.7860505843032,NA
"148","AMC","clinch river","whole","Leu-AMC","3",41239.3733333334,130486,NA,NA,NA,1,2,1359.98829,30.3233297202385,NA
"149","AMC","clinch river","whole","GGR-AMC","1",6453.01363636368,197296.64,NA,NA,NA,1,2,1359.98829,4.74490382293194,NA
"150","AMC","clinch river","whole","GGR-AMC","2",6850.77333333341,197733.82,NA,NA,NA,1,2,1359.98829,5.03737670662842,NA
"151","AMC","clinch river","whole","GGR-AMC","3",6144.9272727273,194977.95,NA,NA,NA,1,2,1359.98829,4.51836778148089,NA
"152","AMC","clinch river","whole","GGR-AMC","k",-1860.77727272724,182016.28,NA,NA,NA,1,2,1359.98829,-1.36823036375353,NA
"153","AMC","clinton city park","filter","Arg-AMC","1",24105.7404255319,98959.15,NA,NA,NA,1,2,1347.343545,17.8913095438713,NA
"154","AMC","clinton city park","filter","Arg-AMC","2",25160.7130434783,101171.99,NA,NA,NA,1,2,1347.343545,18.6743114900797,NA
"155","AMC","clinton city park","filter","Arg-AMC","3",24569.4,100409.46,NA,NA,NA,1,2,1347.343545,18.2354382378401,NA
"156","AMC","clinton city park","filter","Arg-AMC","k",-743.68085106381,89825.26,NA,NA,NA,1,2,1347.343545,-0.551960822333408,NA
"157","AMC","clinton city park","filter","Leu-AMC","2",30359.5565217392,120777.48,NA,NA,NA,1,2,1347.343545,22.5328993740339,NA
"158","AMC","clinton city park","filter","Leu-AMC","3",28923.5739130435,121453.74,NA,NA,NA,1,2,1347.343545,21.4671113543231,NA
"159","AMC","clinton city park","filter","Leu-AMC","k",-2121.10434782609,99418.21,NA,NA,NA,1,2,1347.343545,-1.5742861987186,NA
"160","AMC","clinton city park","filter","GGR-AMC","2",52043.9727272728,226360.32,NA,NA,NA,1,2,1347.343545,38.6270991688855,NA
"161","AMC","clinton city park","filter","Gly-AMC","1",7458.63913043482,160286.56,NA,NA,NA,1,2,1347.343545,5.5358109356102,NA
"162","AMC","clinton city park","filter","Gly-AMC","2",8491.89130434779,182462.14,NA,NA,NA,1,2,1347.343545,6.3026919421266,NA
"163","AMC","clinton city park","filter","Gly-AMC","3",7393.08510638301,158760.5,NA,NA,NA,1,2,1347.343545,5.48715666009519,NA
"164","AMC","clinton city park","filter","Gly-AMC","k",-2531.09999999999,147428.04,NA,NA,NA,1,2,1347.343545,-1.87858546500105,NA
"165","AMC","clinton city park","filter","Pyr-AMC","2",-5210.95999999993,153929.2,NA,NA,NA,1,2,1347.343545,-3.86758078096551,NA
"166","AMC","clinton city park","filter","Pyr-AMC","3",-3836.17333333335,153109.17,NA,NA,NA,1,2,1347.343545,-2.84721246304954,NA
"167","AMC","clinton city park","filter","Pyr-AMC","k",-4336.62666666662,144911.68,NA,NA,NA,1,2,1347.343545,-3.21864952911221,NA
"168","AMC","clinton city park","filter","GGR-AMC","1",54643.4666666667,241532.43,NA,NA,NA,1,2,1347.343545,40.556446697985,NA
"169","AMC","clinton city park","filter","Leu-AMC","1",29443.747826087,115686,NA,NA,NA,1,2,1347.343545,21.8531850583712,NA
"170","AMC","clinton city park","filter","GGR-AMC","3",49855.7600000001,229110.64,NA,NA,NA,1,2,1347.343545,37.0030050502079,NA
"171","AMC","clinton city park","filter","GGR-AMC","k",-2067.70666666667,190761.54,NA,NA,NA,1,2,1347.343545,-1.53465437552282,NA
"172","AMC","clinton city park","filter","Pyr-AMC","1",-3105.73043478257,152772.12,NA,NA,NA,1,2,1347.343545,-2.30507686499702,NA
"173","AMC","clinton city park","whole","Gly-AMC","k",-2274.44680851061,147833.82,NA,NA,NA,1,2,1370.942325,-1.65903901793287,NA
"174","AMC","clinton city park","whole","Arg-AMC","1",23367.2217391305,108432.93,NA,NA,NA,1,2,1370.942325,17.0446424426574,NA
"175","AMC","clinton city park","whole","Arg-AMC","2",25920.2425531915,98057.0999999999,NA,NA,NA,1,2,1370.942325,18.9068803847686,NA
"176","AMC","clinton city park","whole","Leu-AMC","k",-1222.66956521737,88186.92,NA,NA,NA,1,2,1370.942325,-0.891846099519445,NA
"177","AMC","clinton city park","whole","Arg-AMC","k",-1444.33043478256,91739.3199999999,NA,NA,NA,1,2,1370.942325,-1.05353114310083,NA
"178","AMC","clinton city park","whole","Gly-AMC","1",9059.03478260873,156899.14,NA,NA,NA,1,2,1370.942325,6.60788905369066,NA
"179","AMC","clinton city park","whole","Gly-AMC","2",12224.2304347826,167379.18,NA,NA,NA,1,2,1370.942325,8.9166628032894,NA
"180","AMC","clinton city park","whole","Gly-AMC","3",13544.4255319149,159705.09,NA,NA,NA,1,2,1370.942325,9.87964649199589,NA
"181","AMC","clinton city park","whole","Pyr-AMC","1",-3551.37391304346,144679.43,NA,NA,NA,1,2,1370.942325,-2.59046193868401,NA
"182","AMC","clinton city park","whole","Pyr-AMC","2",-4140.06521739131,137555.39,NA,NA,NA,1,2,1370.942325,-3.01986826279604,NA
"183","AMC","clinton city park","whole","Pyr-AMC","3",-2797.63043478255,141396.06,NA,NA,NA,1,2,1370.942325,-2.04066238510986,NA
"184","AMC","clinton city park","whole","Pyr-AMC","k",-2567.23999999994,127906.43,NA,NA,NA,1,2,1370.942325,-1.8726097759072,NA
"185","AMC","clinton city park","whole","Arg-AMC","3",23426.655319149,101715.04,NA,NA,NA,1,2,1370.942325,17.0879947988687,NA
"186","AMC","clinton city park","whole","Leu-AMC","1",43333.4217391305,127907.5,NA,NA,NA,1,2,1370.942325,31.6084936243619,NA
"187","AMC","clinton city park","whole","Leu-AMC","2",44819.4391304348,131842.03,NA,NA,NA,1,2,1370.942325,32.6924322877221,NA
"188","AMC","clinton city park","whole","Leu-AMC","3",40474.9956521739,119222.51,NA,NA,NA,1,2,1370.942325,29.5234853531668,NA
"189","AMC","clinton city park","whole","GGR-AMC","1",52213.5066666667,236625.15,NA,NA,NA,1,2,1370.942325,38.0858521285107,NA
"190","AMC","clinton city park","whole","GGR-AMC","2",51931.7333333334,239589.26,NA,NA,NA,1,2,1370.942325,37.8803195337436,NA
"191","AMC","clinton city park","whole","GGR-AMC","3",22909.5600000001,216628.34,NA,NA,NA,1,2,1370.942325,16.7108123968673,NA
"192","AMC","clinton city park","whole","GGR-AMC","k",1115.66666666668,178963.95,NA,NA,NA,1,2,1370.942325,0.813795479446361,NA
"193","MUB","clinch river","filter","MUB-gluco","1",432.040909090909,2239.71,NA,NA,NA,1,2,24.426905,17.6870917167324,NA
"194","MUB","clinch river","filter","MUB-gluco","2",519.395454545455,2474.84,NA,NA,NA,1,2,24.426905,21.2632527348616,NA
"195","MUB","clinch river","filter","MUB-gluco","3",418.445454545455,2195.69,NA,NA,NA,1,2,24.426905,17.1305146741045,NA
"196","MUB","clinch river","filter","MUB-gluco","k",-11.1733333333331,2026.76,NA,NA,NA,1,2,24.426905,-0.457419117703742,NA
"197","MUB","clinch river","filter","MUB-Phos","1",2345.60454545456,44723.64,NA,NA,NA,1,2,24.426905,96.0254500295704,NA
"198","MUB","clinch river","filter","MUB-Phos","2",2090.01818181819,44503.15,NA,NA,NA,1,2,24.426905,85.5621365792429,NA
"199","MUB","clinch river","filter","MUB-Phos","3",1795.14545454547,44593.02,NA,NA,NA,1,2,24.426905,73.4904996988144,NA
"200","MUB","clinch river","filter","MUB-Phos","k",288.531818181821,42026.46,NA,NA,NA,1,2,24.426905,11.8120497943485,NA
"201","MUB","clinch river","whole","MUB-gluco","1",1025.12727272727,2457.03,NA,NA,NA,1,2,44.302245,23.139397850544,NA
"202","MUB","clinch river","whole","MUB-gluco","2",1486.22727272727,3150.23,NA,NA,NA,1,2,44.302245,33.5474482777853,NA
"203","MUB","clinch river","whole","MUB-gluco","3",771.477272727273,2337.3,NA,NA,NA,1,2,44.302245,17.4139543656822,NA
"204","MUB","clinch river","whole","MUB-gluco","k",17.9600000000006,1636.49,NA,NA,NA,1,2,44.302245,0.40539706283509,NA
"205","MUB","clinch river","whole","MUB-Phos","1",11594.8636363636,51818.39,NA,NA,NA,1,2,44.302245,261.721807469659,NA
"206","MUB","clinch river","whole","MUB-Phos","2",13032.6,51957.78,NA,NA,NA,1,2,44.302245,294.174708302029,NA
"207","MUB","clinch river","whole","MUB-Phos","3",11155.05,51327.94,NA,NA,NA,1,2,44.302245,251.794237515503,NA
"208","MUB","clinch river","whole","MUB-Phos","k",-458.645454545437,39991.82,NA,NA,NA,1,2,44.302245,-10.3526458883842,NA
"209","MUB","clinton city park","filter","MUB-gluco","1",1317.48,2535.4,NA,NA,NA,1,2,20.3978,64.5893184559119,NA
"210","MUB","clinton city park","filter","MUB-gluco","2",1296.86666666667,2572.7,NA,NA,NA,1,2,20.3978,63.5787519569104,NA
"211","MUB","clinton city park","filter","MUB-gluco","3",1411.95,2688.29,NA,NA,NA,1,2,20.3978,69.220700271598,NA
"212","MUB","clinton city park","filter","MUB-gluco","k",-5.35909090909064,1888.02,NA,NA,NA,1,2,20.3978,-0.262728868264746,NA
"213","MUB","clinton city park","filter","MUB-Phos","1",4097.04000000001,45801.28,NA,NA,NA,1,2,20.3978,200.856955161832,NA
"214","MUB","clinton city park","filter","MUB-Phos","2",3903.52000000001,45759.09,NA,NA,NA,1,2,20.3978,191.369657512085,NA
"215","MUB","clinton city park","filter","MUB-Phos","3",3567.47727272727,45289.72,NA,NA,NA,1,2,20.3978,174.895198145255,NA
"216","MUB","clinton city park","filter","MUB-Phos","k",170.904545454546,43699.83,NA,NA,NA,1,2,20.3978,8.37857736886067,NA
"217","MUB","clinton city park","whole","MUB-gluco","1",1725.44,2806.42,NA,NA,NA,1,2,23.03297,74.9117460752998,NA
"218","MUB","clinton city park","whole","MUB-gluco","2",10477.2666666667,11145.29,NA,NA,NA,1,2,23.03297,454.881270920192,NA
"219","MUB","clinton city park","whole","MUB-gluco","3",14796.8266666667,8065.94,NA,NA,NA,1,2,23.03297,642.419395617094,NA
